Date,Return
2024-06-01,-0.001985140910847536
2024-06-02,0.0041060386862600586
2024-06-05,0.00125518811914423
2024-06-08,-0.0030520514447650565
2024-06-09,-0.0011068110631175172
2024-06-10,0.0037628612206168748
2024-06-11,-0.0006774504424863479
2024-06-12,-0.002126481946079488
2024-06-15,-0.0014591427577024512
2024-06-16,0.0002402761151020802
2024-06-18,-0.0013225626531788322
2024-06-19,0.0025321471714529666
2024-06-22,0.0003472532474508098
2024-06-23,0.0013761706114661563
2024-06-24,0.004570796470348076
2024-06-26,0.0017003261610975824
2024-06-29,0.00018853341684586377
2024-06-30,-0.0009128906617853509
2024-07-01,0.00260473618703792
2024-07-02,0.0020182444049944336
2024-07-03,-0.007712907647683759
2024-07-06,0.0024098963411205016
2024-07-07,0.0016019612592390892
2024-07-08,-0.0062920862868834455
2024-07-09,-0.008499738352409074
2024-07-10,-0.0005888197546677233
2024-07-13,-0.0025161633782016645
2024-07-14,0.00761884532409857
2024-07-17,0.006591692611671605
2024-07-20,-0.009784689947165375
2024-07-21,-0.004724071266659736
2024-07-22,0.0017965838044114982
2024-07-23,0.0057093684342321375
2024-07-24,0.0012072039030311635
2024-07-27,0.00011174651292030012
2024-07-29,-0.0032980239642587204
2024-07-30,-0.0014108121107211716
2024-07-31,-0.01930954602528555
2024-08-03,-0.016173314242208234
2024-08-04,0.006907264024625509
2024-08-05,0.0008368896094257654
2024-08-06,0.0016616274193151626
2024-08-10,-0.01125541745258914
2024-08-11,-0.009243413188109966
2024-08-12,0.002870456465486807
2024-08-13,-0.005734412552745281
2024-08-14,0.002328563997286057
2024-08-17,0.0019101454250552783
2024-08-18,-0.0014356985536244176
2024-08-19,0.005989769222916246
2024-08-20,-0.0008090454835872155
2024-08-21,0.0011417755080048338
2024-08-24,0.00567213590362505
2024-08-26,0.003529032261793387
2024-08-27,-0.0009068101145561171
2024-08-28,0.0025651923636388543
2024-08-31,0.004738630465931381
2024-09-01,0.0008905231127669365
2024-09-03,0.00047603804130121074
2024-09-07,-0.0002813037519237674
2024-09-08,-0.006699344404412224
2024-09-09,0.011074208434908693
2024-09-10,-0.003560268493157426
2024-09-11,-0.002048761559370002
2024-09-14,-0.0012086624311900948
2024-09-15,-0.0032882502062110503
2024-09-16,0.005618768539976877
2024-09-17,0.010943237528008772
2024-09-18,0.0046792388462905945
2024-09-22,0.0006565428003543895
2024-09-23,0.010510714489311665
2024-09-24,0.0167138084639877
2024-09-25,-0.00990659183583661
2024-09-28,0.02322932940286656
2024-09-29,-0.014029573135544253
2024-09-30,0.0008685884022785615
2024-10-01,0.006750278059693473
2024-10-02,0.007365181458262606
2024-10-05,0.0013560890832350473
2024-10-06,0.020132907805920405
2024-10-07,-0.018532724393837526
2024-10-08,-0.0041058197575894045
2024-10-09,-0.005671473664686775
2024-10-12,0.0017391626166284489
2024-10-13,0.007065923876649274
2024-10-14,0.0073583605296950036
2024-10-15,-0.0048189356411199764
2024-10-16,0.0054270763502086245
2024-10-19,0.011351728876793293
2024-10-20,0.00749555354267366
2024-10-21,0.00036802204562928905
2024-10-22,-3.0408584036003584e-05
2024-10-23,0.007705310713606432
2024-10-26,-0.04247862955175002
2024-10-27,0.017250713446227302
2024-10-28,0.022391240790454108
2024-10-29,0.017067412853066073
2024-10-30,0.004047553815654073
2024-11-02,-0.007637780182642721
2024-11-03,0.011312310524315718
2024-11-04,-0.011839656820622867
2024-11-05,-0.00265633289859301
2024-11-06,0.010170648303704235
2024-11-09,-0.006623225907001942
2024-11-10,-0.009880035549769151
2024-11-11,-0.017913924146768408
2024-11-12,0.005721319955474592
2024-11-13,0.012083425224669191
2024-11-16,-0.0009304870229100847
2024-11-17,-0.00034480179848798433
2024-11-18,0.013867885005362823
2024-11-19,0.0009915446522743994
2024-11-20,-0.0012453392409699313
2024-11-23,0.014970254414597279
2024-11-24,0.013166081013685438
2024-11-25,0.01346762075826722
2024-11-26,-0.0026492799092803164
2024-11-27,0.0016551401584529797
2024-11-30,-0.001904605118678667
2024-12-01,-0.005285850393173258
2024-12-02,0.019975051964174623
2024-12-03,0.011333348326503586
2024-12-04,-0.0007001004481465751
2024-12-07,-0.014838049079756423
2024-12-08,0.0014551968205861177
2024-12-09,0.02158844790091367
2024-12-10,0.005752202127214238
2024-12-11,0.00991722818512513
2024-12-14,0.025367738770734186
2024-12-15,0.018515457588844025
2024-12-16,0.0021876725117920925
2024-12-17,-0.0046548705773613586
2024-12-18,-0.009578593761354936
2024-12-21,0.0067087591914454375
2024-12-22,-0.0010458475858749223
2024-12-23,0.01686067066654274
2024-12-24,0.014785395381247792
2024-12-25,-0.008483741973474214
2024-12-28,0.006694390404893803
2024-12-29,-0.02031684459763645
2024-12-30,-0.006599742689799225
2024-12-31,0.011437955551033208
2025-01-01,0.007798214876719028
2025-01-04,0.015781927491971843
2025-01-05,0.0008067463605191785
2025-01-06,0.0004973237440764423
2025-01-07,0.0190110410211625
2025-01-08,0.01163433104825357
2025-01-11,-0.0012438267044060907
2025-01-12,-0.015583810198410684
2025-01-13,0.01264265078215437
2025-01-15,0.0065951863782102
2025-01-18,-0.020375337990417648
2025-01-19,-0.0010207294449515692
2025-01-20,-0.009829435412291023
2025-01-21,0.0031506900070343707
2025-01-22,0.023772259948690398
2025-01-25,0.007516122682160996
2025-01-26,0.0028234912104475795
2025-01-27,-0.0037350616169523608
2025-01-29,-0.008083354270933887
2025-02-01,-0.00263374868006092
2025-02-02,-0.0005147395465773142
2025-02-03,0.015253386710990238
2025-02-04,-0.0022475120172690093
2025-02-05,0.002239368245139336
2025-02-09,0.0412976071030667
2025-02-11,-0.00451582450654854
2025-02-15,0.00033627871006045766
2025-02-16,-0.012731996372064035
2025-02-17,0.008117413687908593
2025-02-18,0.012466686990291957
2025-02-19,0.02902754824012814
2025-02-22,0.02608612566420726
2025-02-23,-0.024160722984466018
2025-02-24,0.0045470030670298495
2025-02-25,-0.01969849576484636
2025-02-26,0.008430598424030988
2025-03-01,-0.025943388964296238
2025-03-02,-0.006793093802488759
2025-03-03,-0.015362367400537192
2025-03-04,0.006248519519309733
2025-03-05,-0.009696580998153924
2025-03-08,0.01110898546232689
2025-03-09,0.006983527521141446
2025-03-10,0.0004211433944968056
2025-03-11,-0.002756846021396268
2025-03-12,-0.0005290081140497098
2025-03-15,0.005732107146509239
2025-03-16,0.010029412110923197
